MIN=0	-2000	-15	0
MAX=250	2000	15	350
SCALE=250	1000	5	100
DEC=0	0	2	1
DEF="Zeit" t / ms	"Relativdruck" p_B1 / hPa	"Weg" s_A1 / cm	"Volumen" V / cm^3
136	772	-3,10232274541992	212,204266304616
137	783	-3,16515459849172	210,426124862684
138	796	-3,22013246992954	208,870251100994
139	808	-3,28296432300133	207,092109659062
140	820	-3,34579617607313	205,31396821713
141	831	-3,40077404751095	203,75809445544
142	842	-3,45575191894877	202,20222069375
143	853	-3,51072979038659	200,646346932059
144	864	-3,56570766182442	199,090473170369
145	874	-3,62068553326224	197,534599408679
146	884	-3,65995544143211	196,423261007471
147	893	-3,71493331286993	194,867387245781
148	903	-3,76205720267378	193,533781164332
149	911	-3,80918109247762	192,200175082883
150	920	-3,85630498228147	190,866569001434
151	927	-3,90342887208532	189,532962919985
152	930	-3,94269878025519	188,421624518778
153	941	-3,95055276188916	188,199356838537
154	949	-3,99767665169301	186,865750757088
155	955	-4,02909257822891	185,976680036122
156	960	-4,06050850476481	185,087609315156
157	970	-4,09977841293468	183,976270913949
158	978	-4,13119433947058	183,087200192983
159	984	-4,1547562843725	182,420397152258
160	987	-4,1861722109084	181,531326431292
161	991	-4,2175881374443	180,642255710326
162	996	-4,24115008234622	179,975452669602
163	997	-4,27256600888212	179,086381948636
164	997	-4,29612795378404	178,419578907912
165	997	-4,31968989868597	177,752775867187
166	999	-4,34325184358789	177,085972826463
167	1000	-4,35895980685584	176,64143746598
168	1000	-4,38252175175776	175,974634425255
169	999	-4,39822971502571	175,530099064772
170	999	-4,40608369665968	175,307831384531
171	999	-4,41393767829366	175,085563704289
172	997	-4,42179165992763	174,863296024048
173	995	-4,42964564156161	174,641028343806
174	991	-4,44535360482956	174,196492983324
175	988	-4,44535360482956	174,196492983324
176	983	-4,44535360482956	174,196492983324
177	977	-4,45320758646353	173,974225303082
178	971	-4,44535360482956	174,196492983324
179	967	-4,45320758646353	173,974225303082
180	961	-4,44535360482956	174,196492983324
181	954	-4,43749962319558	174,418760663565
182	947	-4,43749962319558	174,418760663565
183	940	-4,42179165992763	174,863296024048
184	933	-4,40608369665968	175,307831384531
185	925	-4,39037573339174	175,752366745014
186	916	-4,37466777012379	176,196902105497
187	907	-4,35110582522186	176,863705146221
188	897	-4,32754388031994	177,530508186946
189	887	-4,29612795378404	178,419578907912
190	878	-4,27256600888212	179,086381948636
191	866	-4,2490040639802	179,75318498936
192	856	-4,2175881374443	180,642255710326
193	842	-4,1861722109084	181,531326431292
194	834	-4,1547562843725	182,420397152258
195	823	-4,11548637620263	183,531735553466
196	812	-4,07621646803276	184,643073954673
197	800	-4,04480054149686	185,532144675639
198	789	-3,99767665169301	186,865750757088
199	778	-3,95055276188916	188,199356838537
200	773	-3,91128285371929	189,310695239744
201	757	-3,85630498228147	190,866569001434
202	745	-3,80918109247762	192,200175082883
203	731	-3,76205720267378	193,533781164332
204	728	-3,70707933123596	195,089654926022
205	716	-3,64424747816416	196,867796367954
206	697	-3,58926960672634	198,423670129645
207	684	-3,53429173528852	199,979543891335
208	667	-3,47145988221672	201,757685333267
209	654	-3,40862802914493	203,535826775199
210	639	-3,3536501577071	205,091700536889
211	624	-3,29081830463531	206,869841978821
212	606	-3,22013246992954	208,870251100994
213	593	-3,14944663522377	210,870660223167
214	595	-3,078760800518	212,871069345341
215	583	-3,0159289474462	214,649210787272
216	566	-2,93738913110646	216,871887589687
217	557	-2,85884931476671	219,094564392102
218	554	-2,78816348006094	221,094973514275
219	534	-2,7096236637212	223,31765031669
220	519	-2,63108384738145	225,540327119105
221	501	-2,54469004940773	227,985271601761
222	484	-2,47400421470196	229,985680723934
223	470	-2,39546439836222	232,208357526349
224	459	-2,31692458202247	234,431034328764
225	445	-2,23838476568273	236,653711131179
226	432	-2,15984494934298	238,876387933594
227	426	-2,08915911463721	240,876797055767
228	416	-2,01061929829747	243,099473858182
229	408	-1,93207948195772	245,322150660596
230	398	-1,85353966561798	247,544827463011
231	397	-1,77499984927823	249,767504265426
232	385	-1,69646003293849	251,990181067841
233	371	-1,61792021659874	254,212857870256
234	357	-1,539380400259	256,43553467267
235	347	-1,46084058391925	258,658211475085
236	335	-1,38230076757951	260,8808882775
237	321	-1,30376095123976	263,103565079915
238	308	-1,23307511653399	265,103974202088
239	300	-1,16238928182822	267,104383324261
240	293	-1,09170344712245	269,104792446435
241	287	-1,02101761241668	271,105201568608
242	280	-0,950331777710912	273,105610690781
243	275	-0,879645943005142	275,106019812954
244	271	-0,808960108299372	277,106428935128
245	268	-0,738274273593601	279,106838057301
246	264	-0,675442420521805	280,884979499233
247	254	-0,604756585816035	282,885388621406
248	247	-0,565486677646163	283,996727022614
249	243	-0,518362787842316	285,330333104062
250	235	-0,479092879672443	286,44167150527
