350,00	-8,118
351,00	-1,969
352,00	9,401
353,00	41,221
354,00	5,219
355,00	44,891
356,00	-29,417
357,00	-78,786
358,00	-77,994
359,00	20,000
360,00	71,224
361,00	-41,128
362,00	-23,393
363,00	-11,574
364,00	-125,135
365,00	-7,627
366,00	-6,251
367,00	17,213
368,00	-0,991
369,00	29,600
370,00	-29,866
371,00	-87,076
372,00	3,188
373,00	-51,822
374,00	14,875
375,00	-29,209
376,00	-7,631
377,00	-55,666
378,00	-4,629
379,00	2,774
380,00	4,150
381,00	11,282
382,00	6,498
383,00	6,049
384,00	-2,705
385,00	-19,781
386,00	-17,672
387,00	-2,541
388,00	-22,342
389,00	8,821
390,00	-3,309
391,00	16,643
392,00	6,141
393,00	-10,468
394,00	-7,845
395,00	-10,578
396,00	-8,389
397,00	5,779
398,00	5,603
399,00	-0,190
400,00	0,506
401,00	5,950
402,00	1,682
403,00	-1,849
404,00	0,340
405,00	-3,946
406,00	6,318
407,00	-7,667
408,00	9,273
409,00	-0,282
410,00	0,019
411,00	0,695
412,00	-2,213
413,00	2,869
414,00	2,100
415,00	4,013
416,00	-11,696
417,00	2,923
418,00	-2,984
419,00	-5,544
420,00	-9,443
421,00	-2,184
422,00	2,474
423,00	6,562
424,00	0,907
425,00	5,345
426,00	-2,395
427,00	-3,497
428,00	-0,120
429,00	0,811
430,00	5,550
431,00	-3,580
432,00	-1,144
433,00	2,239
434,00	-1,739
435,00	0,127
436,00	-1,935
437,00	2,574
438,00	0,348
439,00	-4,049
440,00	-1,410
441,00	0,555
442,00	-2,660
443,00	1,277
444,00	0,044
445,00	-0,563
446,00	-1,818
447,00	1,869
448,00	0,790
449,00	2,084
450,00	-1,028
451,00	0,093
452,00	0,850
453,00	1,742
454,00	-0,316
455,00	1,759
456,00	1,455
457,00	-0,658
458,00	0,074
459,00	1,204
460,00	-1,383
461,00	-0,409
462,00	2,113
463,00	-1,389
464,00	1,284
465,00	-0,415
466,00	3,655
467,00	1,678
468,00	-1,488
469,00	1,522
470,00	3,729
471,00	1,302
472,00	2,629
473,00	7,135
474,00	18,007
475,00	34,630
476,00	59,637
477,00	64,908
478,00	65,597
479,00	63,106
480,00	63,958
481,00	68,552
482,00	67,735
483,00	67,415
484,00	61,543
485,00	49,278
486,00	26,585
487,00	11,384
488,00	4,903
489,00	3,331
490,00	2,131
491,00	1,156
492,00	1,179
493,00	0,588
494,00	-0,028
495,00	-0,411
496,00	0,524
497,00	0,381
498,00	-0,215
499,00	-0,056
500,00	0,804
501,00	0,017
502,00	0,134
503,00	-0,257
504,00	-0,356
505,00	0,191
506,00	0,002
507,00	0,318
508,00	0,223
509,00	0,141
510,00	-0,276
511,00	0,026
512,00	0,253
513,00	0,171
