350,00	29,959
351,00	-114,061
352,00	16,174
353,00	22,626
354,00	16,437
355,00	13,767
356,00	5,540
357,00	-98,394
358,00	-35,028
359,00	-14,580
360,00	58,312
361,00	42,199
362,00	11,918
363,00	23,260
364,00	13,659
365,00	34,740
366,00	-11,257
367,00	34,551
368,00	16,410
369,00	22,688
370,00	22,254
371,00	-45,406
372,00	-13,868
373,00	5,363
374,00	7,898
375,00	-1,618
376,00	22,816
377,00	22,424
378,00	24,462
379,00	20,747
380,00	45,506
381,00	46,737
382,00	25,541
383,00	10,925
384,00	51,403
385,00	36,430
386,00	20,057
387,00	29,248
388,00	22,951
389,00	37,220
390,00	9,522
391,00	49,506
392,00	24,677
393,00	48,170
394,00	29,143
395,00	33,918
396,00	24,201
397,00	34,294
398,00	30,395
399,00	36,113
400,00	40,075
401,00	38,340
402,00	31,586
403,00	42,165
404,00	45,320
405,00	38,626
406,00	43,787
407,00	49,094
408,00	40,919
409,00	36,934
410,00	42,191
411,00	40,563
412,00	36,758
413,00	33,180
414,00	40,219
415,00	38,167
416,00	31,680
417,00	32,841
418,00	35,913
419,00	32,925
420,00	29,293
421,00	27,290
422,00	29,731
423,00	32,269
424,00	28,220
425,00	27,192
426,00	17,375
427,00	21,923
428,00	22,073
429,00	21,978
430,00	20,399
431,00	17,342
432,00	14,329
433,00	21,017
434,00	15,089
435,00	15,761
436,00	10,107
437,00	12,358
438,00	13,552
439,00	8,503
440,00	10,919
441,00	8,476
442,00	7,242
443,00	6,942
444,00	7,386
445,00	8,154
446,00	7,774
447,00	9,520
448,00	10,489
449,00	5,779
450,00	8,513
451,00	7,070
452,00	7,728
453,00	6,234
454,00	4,920
455,00	4,113
456,00	5,231
457,00	1,006
458,00	2,524
459,00	7,634
460,00	5,072
461,00	3,632
462,00	4,638
463,00	1,101
464,00	4,781
465,00	5,901
466,00	1,264
467,00	2,908
468,00	1,899
469,00	3,123
470,00	3,777
471,00	1,458
472,00	1,647
473,00	0,188
474,00	1,392
475,00	2,840
476,00	1,253
477,00	0,220
478,00	2,262
479,00	1,828
480,00	1,691
481,00	-0,016
482,00	1,386
483,00	0,843
484,00	0,796
485,00	0,421
486,00	0,619
487,00	0,486
488,00	0,934
489,00	1,045
490,00	0,612
491,00	0,572
492,00	0,354
493,00	0,664
494,00	0,111
495,00	-0,186
496,00	0,431
497,00	0,107
498,00	0,180
499,00	0,308
500,00	0,517
501,00	-0,393
502,00	-0,192
503,00	0,008
504,00	0,305
505,00	0,422
506,00	0,686
507,00	0,130
508,00	0,244
509,00	0,234
510,00	-0,368
511,00	-0,355
512,00	0,097
513,00	-0,014
514,00	0,338
515,00	-0,357
516,00	-0,157
517,00	-0,201
518,00	0,060
519,00	0,028
520,00	0,301
521,00	-0,073
522,00	-0,174
523,00	0,093
524,00	0,003
525,00	-0,133
526,00	0,169
527,00	-0,068
528,00	0,050
529,00	-0,177
530,00	0,058
531,00	0,075
532,00	-0,215
533,00	0,128
534,00	0,232
535,00	-0,242
536,00	-0,463
537,00	-0,378
538,00	0,441
539,00	0,311
540,00	0,462
541,00	-0,036
542,00	0,263
543,00	0,041
544,00	0,056
545,00	-0,097
546,00	0,405
547,00	-0,140
548,00	-0,017
549,00	-0,100
550,00	0,325
551,00	0,169
552,00	-0,187
553,00	0,327
554,00	-0,169
555,00	0,392
556,00	0,107
557,00	0,096
558,00	-0,203
559,00	-0,167
560,00	0,167
561,00	-0,113
562,00	0,180
563,00	0,008
564,00	0,515
565,00	0,214
566,00	0,046
567,00	-0,067
568,00	-0,181
569,00	0,252
570,00	0,159
571,00	-0,210
572,00	-0,165
573,00	0,071
574,00	-0,088
575,00	0,104
576,00	0,163
577,00	-0,109
578,00	-0,337
579,00	0,010
580,00	-0,135
581,00	-0,266
582,00	0,155
583,00	0,303
584,00	-0,125
585,00	0,071
586,00	-0,144
587,00	-0,057
588,00	-0,359
589,00	0,158
590,00	0,019
591,00	-0,034
592,00	-0,045
593,00	0,030
594,00	0,069
595,00	-0,234
596,00	-0,186
597,00	0,383
598,00	-0,038
599,00	0,139
600,00	0,001
601,00	-0,241
602,00	-0,192
603,00	0,186
604,00	0,390
605,00	-0,051
606,00	-0,104
607,00	0,146
608,00	-0,039
609,00	0,092
610,00	0,359
611,00	-0,098
612,00	-0,385
613,00	0,111
614,00	-0,045
615,00	0,156
616,00	0,094
617,00	0,030
618,00	-0,136
619,00	0,051
620,00	0,028
621,00	-0,216
622,00	-0,042
623,00	-0,209
624,00	0,038
625,00	-0,118
626,00	0,089
627,00	-0,169
628,00	-0,184
629,00	0,084
630,00	0,033
631,00	-0,245
632,00	-0,046
633,00	0,007
634,00	0,270
635,00	0,049
636,00	-0,246
637,00	0,084
638,00	0,051
639,00	-0,112
640,00	-0,278
641,00	0,029
642,00	-0,306
643,00	-0,133
644,00	-0,002
645,00	0,002
646,00	0,060
647,00	-0,010
648,00	-0,195
649,00	-0,003
650,00	-0,260
651,00	0,038
652,00	-0,147
653,00	-0,155
654,00	-0,109
655,00	0,036
656,00	0,075
657,00	-0,021
658,00	0,050
659,00	0,348
660,00	-0,135
661,00	0,096
662,00	0,092
663,00	0,155
664,00	-0,109
665,00	-0,134
666,00	0,060
667,00	-0,316
668,00	0,154
669,00	0,263
670,00	-0,063
671,00	0,052
672,00	-0,632
673,00	-0,124
674,00	-0,113
675,00	0,373
676,00	0,236
677,00	-0,235
678,00	-0,040
679,00	0,239
680,00	-0,116
681,00	-0,067
682,00	-0,000
683,00	0,266
684,00	0,205
685,00	-0,117
686,00	-0,332
687,00	-0,000
688,00	-0,119
689,00	0,159
690,00	0,228
691,00	-0,163
692,00	0,034
