350,00	7,49
351,00	1,07
352,00	2,70
353,00	2,88
354,00	5,69
355,00	6,49
356,00	4,44
357,00	5,00
358,00	3,42
359,00	12,32
360,00	5,24
361,00	13,02
362,00	10,29
363,00	8,62
364,00	14,76
365,00	17,05
366,00	18,09
367,00	16,82
368,00	17,61
369,00	20,08
370,00	22,48
371,00	22,83
372,00	17,13
373,00	21,28
374,00	22,92
375,00	22,01
376,00	18,08
377,00	30,01
378,00	20,87
379,00	27,61
380,00	30,04
381,00	37,04
382,00	37,43
383,00	44,93
384,00	49,04
385,00	54,95
386,00	59,80
387,00	69,71
388,00	82,79
389,00	90,03
390,00	113,24
391,00	113,98
392,00	126,53
393,00	153,97
394,00	174,20
395,00	197,69
396,00	221,67
397,00	228,14
398,00	261,94
399,00	284,00
400,00	312,60
401,00	362,49
402,00	383,99
403,00	409,74
404,00	471,13
405,00	513,58
406,00	565,97
407,00	602,63
408,00	635,45
409,00	693,16
410,00	770,70
411,00	802,96
412,00	838,60
413,00	892,96
414,00	926,82
415,00	974,42
416,00	1025,84
417,00	1045,62
418,00	1071,35
419,00	1154,26
420,00	1167,04
421,00	1228,11
422,00	1270,21
423,00	1271,93
424,00	1341,52
425,00	1407,26
426,00	1384,17
427,00	1447,16
428,00	1486,69
429,00	1514,24
430,00	1551,41
431,00	1592,67
432,00	1572,57
433,00	1624,15
434,00	1618,40
435,00	1682,04
436,00	1634,84
437,00	1596,39
438,00	1647,07
439,00	1655,91
440,00	1641,51
441,00	1632,99
442,00	1617,10
443,00	1669,41
444,00	1646,95
445,00	1608,76
446,00	1597,79
447,00	1612,23
448,00	1582,09
449,00	1617,81
450,00	1561,64
451,00	1526,51
452,00	1502,45
453,00	1489,26
454,00	1477,90
455,00	1523,17
456,00	1517,74
457,00	1528,28
458,00	1447,16
459,00	1487,48
460,00	1439,29
461,00	1460,27
462,00	1435,71
463,00	1433,37
464,00	1383,69
465,00	1414,91
466,00	1430,15
467,00	1412,38
468,00	1404,81
469,00	1419,09
470,00	1398,90
471,00	1438,46
472,00	1474,34
473,00	1466,67
474,00	1477,58
475,00	1481,06
476,00	1501,14
477,00	1511,07
478,00	1502,22
479,00	1553,37
480,00	1555,99
481,00	1571,14
482,00	1592,14
483,00	1639,66
484,00	1657,96
485,00	1692,39
486,00	1641,44
487,00	1662,95
488,00	1675,46
489,00	1653,60
490,00	1679,95
491,00	1663,81
492,00	1652,99
493,00	1677,30
494,00	1671,83
495,00	1655,06
496,00	1660,89
497,00	1633,87
498,00	1611,75
499,00	1608,04
500,00	1576,53
501,00	1576,85
502,00	1533,90
503,00	1520,77
504,00	1522,60
505,00	1503,66
506,00	1500,88
507,00	1459,70
508,00	1445,04
509,00	1440,35
510,00	1422,28
511,00	1445,19
512,00	1396,02
513,00	1384,68
514,00	1369,22
515,00	1353,67
516,00	1361,21
517,00	1338,35
518,00	1324,98
519,00	1320,61
520,00	1308,49
521,00	1287,22
522,00	1291,90
523,00	1293,72
524,00	1297,10
525,00	1278,90
526,00	1309,97
527,00	1266,74
528,00	1267,11
529,00	1250,06
530,00	1254,97
531,00	1257,98
532,00	1266,85
533,00	1251,27
534,00	1238,82
535,00	1250,64
536,00	1258,15
537,00	1253,32
538,00	1256,69
539,00	1259,56
540,00	1286,24
541,00	1253,44
542,00	1300,06
543,00	1307,32
544,00	1298,30
545,00	1320,95
546,00	1335,89
547,00	1320,15
548,00	1357,21
549,00	1354,04
550,00	1361,94
551,00	1385,30
552,00	1378,05
553,00	1402,40
554,00	1398,96
555,00	1407,17
556,00	1420,86
557,00	1418,11
558,00	1452,34
559,00	1452,00
560,00	1432,75
561,00	1455,65
562,00	1459,00
563,00	1471,00
564,00	1464,40
565,00	1497,70
566,00	1505,44
567,00	1486,69
568,00	1525,59
569,00	1508,67
570,00	1528,49
571,00	1526,87
572,00	1532,22
573,00	1549,98
574,00	1558,41
575,00	1559,20
576,00	1572,89
577,00	1569,18
578,00	1605,07
579,00	1598,70
580,00	1623,24
581,00	1636,00
582,00	1668,01
583,00	1652,16
584,00	1707,78
585,00	1689,51
586,00	1734,01
587,00	1738,35
588,00	1743,30
589,00	1793,91
590,00	1768,59
591,00	1781,48
592,00	1804,25
593,00	1830,94
594,00	1871,00
595,00	1872,75
596,00	1887,67
597,00	1900,86
598,00	1916,48
599,00	1938,01
600,00	1958,72
601,00	1980,06
602,00	1980,62
603,00	1972,38
604,00	2004,24
605,00	1989,39
606,00	2047,41
607,00	2032,48
608,00	2053,32
609,00	2082,50
610,00	2070,90
611,00	2068,26
612,00	2092,05
613,00	2126,04
614,00	2132,21
615,00	2144,79
616,00	2135,87
617,00	2154,33
618,00	2137,47
619,00	2150,79
620,00	2191,54
621,00	2149,47
622,00	2210,25
623,00	2190,41
624,00	2232,27
625,00	2207,38
626,00	2228,15
627,00	2216,93
628,00	2288,71
629,00	2263,21
630,00	2272,71
631,00	2306,68
632,00	2299,64
633,00	2285,89
634,00	2310,23
635,00	2320,23
636,00	2314,59
637,00	2336,50
638,00	2342,84
639,00	2349,13
640,00	2374,41
641,00	2383,42
642,00	2379,67
643,00	2409,70
644,00	2408,82
645,00	2423,15
646,00	2449,31
647,00	2437,36
648,00	2462,31
649,00	2455,40
650,00	2478,22
651,00	2479,98
652,00	2510,51
653,00	2539,84
654,00	2524,46
655,00	2525,43
656,00	2539,60
657,00	2557,02
658,00	2566,02
659,00	2565,82
660,00	2559,19
661,00	2585,31
662,00	2555,54
663,00	2592,78
664,00	2596,78
665,00	2570,57
666,00	2584,33
667,00	2631,55
668,00	2603,41
669,00	2591,96
670,00	2593,59
671,00	2590,99
672,00	2599,20
673,00	2609,27
674,00	2619,36
675,00	2611,98
676,00	2607,40
677,00	2573,56
678,00	2619,09
679,00	2600,67
680,00	2570,11
681,00	2603,61
682,00	2635,02
683,00	2616,27
684,00	2629,53
685,00	2649,16
686,00	2625,70
687,00	2622,28
688,00	2622,24
689,00	2616,45
690,00	2609,91
691,00	2633,35
692,00	2628,10
693,00	2595,27
694,00	2642,98
695,00	2630,98
696,00	2629,12
697,00	2635,35
698,00	2656,53
699,00	2642,40
700,00	2662,81
701,00	2660,86
702,00	2657,46
703,00	2663,05
704,00	2638,09
705,00	2675,39
706,00	2677,45
707,00	2668,11
708,00	2643,15
709,00	2651,36
710,00	2670,64
711,00	2658,49
712,00	2654,09
713,00	2684,74
714,00	2683,59
715,00	2695,97
716,00	2671,36
717,00	2661,27
718,00	2651,48
719,00	2664,08
720,00	2677,81
721,00	2701,43
722,00	2668,61
723,00	2657,35
724,00	2656,36
725,00	2651,63
726,00	2659,12
727,00	2647,60
728,00	2630,46
729,00	2632,46
730,00	2634,06
731,00	2658,92
732,00	2654,13
733,00	2638,14
734,00	2641,59
735,00	2636,00
736,00	2619,17
737,00	2639,94
738,00	2598,91
739,00	2595,73
740,00	2603,83
741,00	2575,17
742,00	2558,56
743,00	2575,87
744,00	2577,02
745,00	2555,95
746,00	2526,97
747,00	2499,55
748,00	2501,73
749,00	2501,48
750,00	2510,84
751,00	2516,06
752,00	2485,13
753,00	2476,05
754,00	2425,19
755,00	2421,76
756,00	2424,31
757,00	2404,81
758,00	2417,71
759,00	2410,77
760,00	2400,06
761,00	2380,71
762,00	2384,23
763,00	2403,81
764,00	2381,25
765,00	2350,87
766,00	2348,00
767,00	2369,02
768,00	2317,55
769,00	2343,05
770,00	2307,99
771,00	2326,33
772,00	2297,66
773,00	2338,86
774,00	2294,19
775,00	2289,02
776,00	2277,90
777,00	2262,61
778,00	2266,72
779,00	2280,63
780,00	2259,65
781,00	2260,70
782,00	2249,58
783,00	2234,19
784,00	2235,40
785,00	2222,89
786,00	2223,80
787,00	2214,46
788,00	2194,69
789,00	2208,17
790,00	2192,46
791,00	2177,20
792,00	2187,81
793,00	2164,44
794,00	2186,78
795,00	2175,87
796,00	2138,94
797,00	2128,39
798,00	2095,78
799,00	2108,28
800,00	2062,05
801,00	2112,93
802,00	2113,50
803,00	2115,25
804,00	2106,53
805,00	2135,18
806,00	2181,76
807,00	2149,84
808,00	2159,33
809,00	2186,73
810,00	2225,48
811,00	2229,18
812,00	2237,04
813,00	2263,90
814,00	2284,96
815,00	2299,45
816,00	2264,45
817,00	2276,08
818,00	2268,82
819,00	2264,71
820,00	2251,29
821,00	2241,26
822,00	2247,08
823,00	2202,89
824,00	2214,72
825,00	2150,58
826,00	2150,91
827,00	2095,05
828,00	2097,10
829,00	2088,60
830,00	2061,44
831,00	2039,81
832,00	2032,85
833,00	1964,95
834,00	1969,84
835,00	1952,57
836,00	1948,50
837,00	1921,17
838,00	1906,98
839,00	1892,39
840,00	1857,17
841,00	1843,25
842,00	1819,23
843,00	1815,71
844,00	1787,27
845,00	1783,64
846,00	1754,84
847,00	1755,22
848,00	1736,57
849,00	1727,56
850,00	1718,58
851,00	1676,94
852,00	1669,75
853,00	1676,19
854,00	1655,40
855,00	1633,45
856,00	1621,96
857,00	1602,38
858,00	1590,14
859,00	1567,96
860,00	1546,93
861,00	1556,45
862,00	1498,17
863,00	1515,19
864,00	1503,02
865,00	1497,78
866,00	1530,15
867,00	1512,16
868,00	1537,63
869,00	1531,02
870,00	1549,46
871,00	1570,83
872,00	1579,77
873,00	1609,92
874,00	1618,98
875,00	1624,25
876,00	1668,70
877,00	1675,91
878,00	1689,67
879,00	1701,92
880,00	1681,45
881,00	1674,20
882,00	1699,26
883,00	1692,97
884,00	1694,92
885,00	1700,47
886,00	1694,86
887,00	1679,16
888,00	1687,30
889,00	1645,93
890,00	1652,42
891,00	1625,53
892,00	1608,54
893,00	1577,68
894,00	1590,13
895,00	1556,45
896,00	1535,92
897,00	1526,73
898,00	1531,35
899,00	1499,60
900,00	1469,89
901,00	1446,44
902,00	1444,45
903,00	1447,40
904,00	1398,21
905,00	1396,21
906,00	1377,70
907,00	1354,79
908,00	1331,76
909,00	1320,09
910,00	1321,59
911,00	1275,82
912,00	1280,70
913,00	1271,91
914,00	1256,12
915,00	1240,14
916,00	1202,81
917,00	1221,29
918,00	1178,54
919,00	1170,87
920,00	1164,99
921,00	1160,31
922,00	1151,37
923,00	1103,99
924,00	1137,17
925,00	1101,71
926,00	1074,75
927,00	1062,22
928,00	1053,41
929,00	1019,87
930,00	1003,49
931,00	1015,80
932,00	1014,93
933,00	979,73
934,00	962,96
935,00	944,79
936,00	933,73
937,00	916,88
938,00	898,62
939,00	878,57
940,00	877,49
941,00	871,91
942,00	848,14
943,00	830,99
944,00	815,49
945,00	780,44
946,00	782,82
947,00	754,07
948,00	760,99
949,00	749,77
950,00	743,56
951,00	706,55
952,00	694,62
953,00	689,69
954,00	682,39
955,00	672,53
956,00	656,46
957,00	638,91
958,00	617,74
959,00	609,05
960,00	599,63
961,00	583,18
962,00	571,63
963,00	553,01
964,00	536,77
965,00	531,20
